diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.001,400.0,2.0944e-07,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8415,82,0.002,0.6,0.398
0.001,400.0,2.0944e-07,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8416,82,0.002,0.6,0.398
0.001,400.0,2.0944e-07,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8417,82,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8418,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8419,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8420,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8421,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8422,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8423,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8424,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8425,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8426,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8427,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8428,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8429,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8430,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8431,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8432,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8433,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8434,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8435,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8436,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8437,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8438,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8439,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8440,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8441,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8442,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8443,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8444,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8445,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8446,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8447,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8448,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8449,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8450,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8451,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8452,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8453,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8454,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8455,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8456,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8457,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8458,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8459,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8460,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8461,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8462,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8463,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8464,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8465,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8466,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8467,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8468,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8469,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8470,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8471,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8472,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8473,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8474,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8475,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8476,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8477,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8478,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8479,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8480,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8481,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8482,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8483,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8484,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8485,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8486,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8487,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8488,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8489,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8490,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8491,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8492,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8493,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8494,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8495,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8496,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8497,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8498,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8499,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8500,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8501,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8502,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8503,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8504,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8505,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8506,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8507,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8508,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8509,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8510,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8511,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8512,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8513,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8514,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8515,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8516,83,0.002,0.6,0.398
0.002,400.0,1.67552e-06,0.15,0.1,0.2,0.25,penetrating,400kgm3_0.15vm_0.1bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,8517,83,0.002,0.6,0.398
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8519,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8520,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8521,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8522,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8523,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8524,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8525,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8526,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8527,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8528,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8529,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8530,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8531,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8532,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8533,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8534,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8535,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8536,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8537,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8538,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8539,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8540,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8541,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8542,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8543,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8544,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8545,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8546,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8547,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8548,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8549,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8550,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8551,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8552,25,0.198,0.4,0.402
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,oscillating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,8553,25,0.198,0.4,0.402
